threshold	minimum_nuclei	analysis_role	cell_type	contrast	set_id	set_label	NES	pval	padj	comparison_FDR	global_primary_FDR	direction	size	ES	ranked_genes	leadingEdge	log2err	record_type	analysis	gene	log2FC	AveExpr	t	PValue	FDR	treat_t	treat_PValue	treat_FDR	n_samples	n_donors	duplicate_correlation	global_FDR	global_treat_FDR
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	STARD13	-0.125090164862524	8.7838834539095	-0.785508842996948	0.440118365351623	0.999562221823975	0	0.813817610719141	0.999999033524805	33	17	0.553617893012401	0.910216644369207	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP39	-0.240991213418838	4.00055963799189	-0.785277226005488	0.440260899038818	0.999562221823975	0	0.585340957710835	0.999999033524805	33	17	0.553617893012401	0.910278854998105	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT8	-0.431368430527794	3.78358329403931	-0.674340843444687	0.506905640320531	0.999562221823975	-0.263149781391518	0.541945634337709	0.999999033524805	33	17	0.553617893012401	0.92957850217963	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAPT	-0.113166052552614	9.13525221603754	-0.661980904463733	0.514517347849567	0.999562221823975	0	0.82416546199097	0.999999033524805	33	17	0.553617893012401	0.931311929460009	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAP1B	0.424981122954858	6.52331369437996	0.465492670425196	0.646014452907623	0.999562221823975	0.177384372499024	0.659807949271863	0.999999033524805	33	17	0.553617893012401	0.958514840286216	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	BAG3	-0.602806259565921	0.68072242946721	-0.36459456966367	0.718789130538771	0.999562221823975	-0.205503793017175	0.722292173708865	0.999999033524805	33	17	0.553617893012401	0.969759020698137	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	BCR	-0.0646866149534651	4.83188110864657	-0.27051568430736	0.789159851918374	0.999562221823975	0	0.884182394201824	0.999999033524805	33	17	0.553617893012401	0.979160229058748	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT5	0.108649720759486	4.68513723232165	0.228845394411761	0.821038551863103	0.999562221823975	0	0.846885656343627	0.999999033524805	33	17	0.553617893012401	0.982979680436958	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CHORDC1	-0.0947096024490595	6.37233469356451	-0.223821484004726	0.824898651810903	0.999562221823975	0	0.856096261721279	0.999999033524805	33	17	0.553617893012401	0.983430184984235	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP35	-0.0186530104225451	6.947735621528	-0.15098758098154	0.881293003351764	0.999562221823975	0	0.986098607533852	0.999999033524805	33	17	0.553617893012401	0.989392661666234	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AB1	0.0179427183556138	5.94586422523051	0.0189219983009803	0.985068692491977	0.999562221823975	0	0.985655509509219	0.999999033524805	33	17	0.553617893012401	0.998865195262288	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP39	-0.936742431674666	4.00055963799189	-1.85365300591096	0.0765865399869911	0.806407991465015	-1.33315291907263	0.110864739872741	0.999945265478582	33	17	0.553617893012401	0.636246851034128	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AA1	1.52740977289174	8.78153865094585	1.45081107115428	0.16051391042826	0.870805725547478	1.20096768606471	0.172409590662308	0.999945265478582	33	17	0.553617893012401	0.757741751623433	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	DOCK7	-0.334010567042452	4.92512206423032	-1.11428895657988	0.276586508258821	0.909877497742385	-0.236782785992485	0.436610460418101	0.999945265478582	33	17	0.553617893012401	0.843569982765224	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT8	-0.825023264949909	3.78358329403931	-0.967073491718171	0.343700037373422	0.925934453009113	-0.658750548477115	0.365876589240553	0.999945265478582	33	17	0.553617893012401	0.875889445852989	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	STARD13	-0.177807523570959	8.7838834539095	-0.939119898460709	0.357361727852232	0.930124933994696	0	0.6860908333326	0.999945265478582	33	17	0.553617893012401	0.881478513213056	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP35	-0.111281440927318	6.947735621528	-0.713834089530127	0.482462727821465	0.955038977713059	0	0.842186267484918	0.999945265478582	33	17	0.553617893012401	0.9229135229997	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	BAG3	-1.1500906053825	0.68072242946721	-0.637090119816487	0.530440527912112	0.964359241382191	-0.49138279872001	0.534855888290901	0.999945265478582	33	17	0.553617893012401	0.935315754796071	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	BCR	-0.197853063298115	4.83188110864657	-0.589268874077422	0.56138595559633	0.964425712931645	0	0.667618628059584	0.999945265478582	33	17	0.553617893012401	0.942678588834492	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAPT	-0.115963431925298	9.13525221603754	-0.573739547519224	0.571674608429669	0.964960285163283	0	0.79965915909229	0.999945265478582	33	17	0.553617893012401	0.944842689224629	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAP1B	-0.594453343261959	6.52331369437996	-0.552118726167848	0.586263274294971	0.964960285163283	-0.307816590881052	0.597534218055881	0.999945265478582	33	17	0.553617893012401	0.947951200693224	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AB1	0.534941506182637	5.94586422523051	0.48305962345431	0.633680441145969	0.971246122397797	0.245535895029655	0.643385346093361	0.999945265478582	33	17	0.553617893012401	0.956356531656428	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CHORDC1	0.222212197453714	6.37233469356451	0.419655704604052	0.678682753771919	0.977885571640396	0	0.714932571033162	0.999945265478582	33	17	0.553617893012401	0.963842897430757	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT5	0.244522650871221	4.68513723232165	0.387541190133577	0.701966100653616	0.980250130662728	0	0.726324504181049	0.999945265478582	33	17	0.553617893012401	0.967385746858036	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	PARK7	-0.414815041379676	2.55923525311266	-0.319061823095832	0.752597563866625	0.984082875817328	-0.116744576394442	0.757621347339573	0.999945265478582	33	17	0.553617893012401	0.974144517601383	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX7C	-0.485942685507498	-0.138093220657423	-0.295073622342217	0.770619984461768	0.986206610629451	-0.135354138450916	0.773551724227044	0.999945265478582	33	17	0.553617893012401	0.976618965130547	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COA3	0.300991557988513	1.43602886349187	0.247258501251379	0.806931139182479	0.986882632843909	0.031181035827937	0.811466863748226	0.999945265478582	33	17	0.553617893012401	0.981515122018584	0.9999999293206
	30		Oligo	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX5B	0.0801503622535109	1.04640721897601	0.0489943937941512	0.961352365574796	0.997563524298019	0	0.961869670876886	0.999945265478582	33	17	0.553617893012401	0.996584125500163	0.9999999293206
